rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
109,"spotify:track:7lCb1V3uHqwb1KN3IdKUiU","Neton Vega","/Montate","Josa Records",109,140,4,"1915847"
110,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",28,103,39,"1914414"
111,"spotify:track:6QJCZyJv1fhkCyZA3lRoAD","Caifanes","Viento","RCA Records Label",68,129,64,"1898411"
112,"spotify:track:3D24ErT1MMmUfXWotSj2A2","Fuerza Regida, Grupo Frontera","ME JALO","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",5,112,55,"1875816"
113,"spotify:track:3BZUM1xojiL3TvRo3T50R9","Natanael Cano","Blancanieves","WEA Latina",6,74,29,"1871834"
114,"spotify:track:7sd6zMrgGpEa7NkQm9TRrg","Tito Double P","NADIE","Double P Records",2,106,59,"1850032"
115,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",45,119,28,"1849381"
116,"spotify:track:2vzf4z67gX8v7MntugFLXx","Neton Vega","/Turistico","Josa Records",116,-1,1,"1825213"
117,"spotify:track:5LHPcY9yd0hWVFIW4yfOCJ","Chuyin, Fuerza Regida, Jorsshh, Calle 24","Pika Pika","Street Mob Records",6,115,53,"1823643"
118,"spotify:track:3ddJ8Vbc5tYPxq5zKRVke6","KAROL G, Marco Antonio Solís","Coleccionando Heridas","Bichota/Interscope Records",25,117,29,"1809573"
119,"spotify:track:6uCZqv78d015paeHFUOUlI","Grupo Arriesgado","Ansiedad","GA Music",64,155,43,"1793194"
120,"spotify:track:6znjONJrY5EFnn8TsIsPwx","Moy Bobadilla","Tus Mentiras (En Vivo)","Vida Recia & Music VIP Entertainment Presenta Moy Bobadilla",120,147,3,"1784297"
121,"spotify:track:3lCxAT7Q8VOxL39y3H62hF","Herencia De Grandes","Como Duele El Amor","Rancho Humilde",113,141,18,"1769847"
122,"spotify:track:3w1h7uNU1Dfk2tOaHiIGat","Fuerza Regida","PERO NO TE ENAMORES","Rancho Humilde/Street Mob Records",40,143,72,"1769846"
123,"spotify:track:7sLrrDpHMYNre6uq2LLB2b","Victor Mendivil","Ráfagas al Viento","Rico o Muerto by Baja Sound LLC",20,133,45,"1763994"
124,"spotify:track:1RGlfmdvcfatN0ZLOmzanS","Junior H","El Hijo Mayor","WEA Latina",22,109,136,"1762308"
125,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",13,145,110,"1749140"
126,"spotify:track:04x1x0L8BYyIv1XlcJxWfi","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/","NEON16, LLC",1,89,100,"1719485"
127,"spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF","Belanova","Rosa Pastel","Universal Music Mexico",22,125,159,"1713230"
128,"spotify:track:2Nk3gXgekore0lfB7PCnub","Alfredo Olivas","El Paciente","Camiolvi",59,108,262,"1705991"
